playerId,gamesPlayed,playerDetails.givenName,playerDetails.surname,playerDetails.age,playerDetails.heightCm,playerDetails.weightKg,playerDetails.jumperNumber,playerDetails.kickingFoot,playerDetails.stateOfOrigin,playerDetails.draftYear,playerDetails.debutYear,playerDetails.recruitedFrom,playerDetails.draftPosition,playerDetails.draftType,playerDetails.position,playerDetails.bio,playerDetails.aflAwards,playerDetails.photoURL,playerDetails.dateOfBirth,team.teamName,team.teamAbbr,team.teamNickname,team.twitterHashTag,team.teamId,totals.matchesPlayed,totals.timeOnGroundPercentage,totals.behinds,totals.bounces,totals.centreClearances,totals.clangers,totals.contestDefLosses,totals.contestDefLossPercentage,totals.contestDefOneOnOnes,totals.contestedMarks,totals.contestedPossessionRate,totals.contestedPossessions,totals.contestOffOneOnOnes,totals.contestOffWins,totals.contestOffWinsPercentage,totals.defHalfPressureActs,totals.disposalEfficiency,totals.disposals,totals.dreamTeamPoints,totals.effectiveDisposals,totals.effectiveKicks,totals.f50GroundBallGets,totals.freesAgainst,totals.freesFor,totals.goalAccuracy,totals.goalAssists,totals.goals,totals.groundBallGets,totals.handballs,totals.hitouts,totals.hitoutsToAdvantage,totals.hitoutToAdvantageRate,totals.hitoutWinPercentage,totals.inside50s,totals.interceptMarks,totals.intercepts,totals.kickEfficiency,totals.kicks,totals.kickToHandballRatio,totals.marks,totals.marksInside50,totals.marksOnLead,totals.metresGained,totals.onePercenters,totals.pressureActs,totals.ranking,totals.ratingPoints,totals.rebound50s,totals.ruckContests,totals.scoreInvolvements,totals.scoreLaunches,totals.shotsAtGoal,totals.spoils,totals.stoppageClearances,totals.tackles,totals.tacklesInside50,totals.totalClearances,totals.totalPossessions,totals.turnovers,totals.uncontestedPossessions,averages.matchesPlayed,averages.timeOnGroundPercentage,averages.behinds,averages.bounces,averages.centreClearances,averages.clangers,averages.contestDefLosses,averages.contestDefLossPercentage,averages.contestDefOneOnOnes,averages.contestedMarks,averages.contestedPossessionRate,averages.contestedPossessions,averages.contestOffOneOnOnes,averages.contestOffWins,averages.contestOffWinsPercentage,averages.defHalfPressureActs,averages.disposalEfficiency,averages.disposals,averages.dreamTeamPoints,averages.effectiveDisposals,averages.effectiveKicks,averages.f50GroundBallGets,averages.freesAgainst,averages.freesFor,averages.goalAccuracy,averages.goalAssists,averages.goals,averages.groundBallGets,averages.handballs,averages.hitouts,averages.hitoutsToAdvantage,averages.hitoutToAdvantageRate,averages.hitoutWinPercentage,averages.inside50s,averages.interceptMarks,averages.intercepts,averages.kickEfficiency,averages.kicks,averages.kickToHandballRatio,averages.marks,averages.marksInside50,averages.marksOnLead,averages.metresGained,averages.onePercenters,averages.pressureActs,averages.ratingPoints,averages.rebound50s,averages.ruckContests,averages.scoreInvolvements,averages.scoreLaunches,averages.shotsAtGoal,averages.spoils,averages.stoppageClearances,averages.tackles,averages.tacklesInside50,averages.totalClearances,averages.totalPossessions,averages.turnovers,averages.uncontestedPossessions
CD_I1000998,5.0,Lachlan,Murphy,22,175,78,4,LEFT,VIC,2017,2018,Diamond Ck (Vic)/Ivanhoe Gram (Vic)/Nthrn U18/Adel (SANFL),38.0,rookieElevation,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1000998.png?i10c=img.resize(scale_height:0.6),04/12/1998,Adelaide Crows,ADEL,Crows,,CD_T10,5.0,79.9,4.0,0.0,2.0,7.0,0.0,0.0,1.0,0.0,61.9,39.0,2.0,1.0,50.0,23.0,61.0,59.0,283.0,36.0,18.0,8.0,1.0,7.0,30.0,0.0,3.0,26.0,26.0,0.0,0.0,0.0,0.0,13.0,0.0,5.0,54.5,33.0,1.3,6.0,0.0,0.0,1072.0,6.0,85.0,253.0,227.4,2.0,0.0,25.0,5.0,10.0,1.0,11.0,22.0,5.0,13.0,63.0,13.0,24.0,5.0,79.9,0.8,0.0,0.4,1.4,0.0,0.0,0.2,0.0,61.9,7.8,0.4,0.2,50.0,4.6,61.0,11.8,56.6,7.2,3.6,1.6,0.2,1.4,30.0,0.0,0.6,5.2,5.2,0.0,0.0,0.0,0.0,2.6,0.0,1.0,54.5,6.6,1.3,1.2,0.0,0.0,214.5,1.2,17.0,227.4,0.4,0.0,5.0,1.0,2.0,0.2,2.2,4.4,1.0,2.6,12.6,2.6,4.8
CD_I1001017,5.0,Nick,Larkey,22,198,95,20,RIGHT,VIC,2016,2017,Hawthorn Citizens (Vic)/Oakleigh U18,73.0,nationalDraft,KEY_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1001017.png?i10c=img.resize(scale_height:0.6),06/06/1998,North Melbourne,NMFC,Kangaroos,,CD_T100,5.0,84.5,1.0,0.0,1.0,7.0,0.0,0.0,0.0,2.0,56.8,21.0,14.0,1.0,7.1,11.0,80.0,35.0,229.0,28.0,18.0,3.0,3.0,8.0,87.5,3.0,7.0,11.0,14.0,22.0,3.0,13.6,36.7,5.0,0.0,3.0,85.7,21.0,1.5,10.0,3.0,1.0,495.0,8.0,65.0,288.0,211.9,1.0,60.0,15.0,2.0,8.0,7.0,3.0,11.0,7.0,4.0,37.0,7.0,16.0,5.0,84.5,0.2,0.0,0.2,1.4,0.0,0.0,0.0,0.4,56.8,4.2,2.8,0.2,7.1,2.2,80.0,7.0,45.8,5.6,3.6,0.6,0.6,1.6,87.5,0.6,1.4,2.2,2.8,4.4,0.6,13.6,36.7,1.0,0.0,0.6,85.7,4.2,1.5,2.0,0.6,0.2,99.2,1.6,13.0,211.9,0.2,12.0,3.0,0.4,1.6,1.4,0.6,2.2,1.4,0.8,7.4,1.4,3.2
CD_I1001024,0.0,Ned,Reeves,22,208,104,37,RIGHT,VIC,2018,,East Malvern (Vic)/St Kevin&apos;s Coll (Vic)/Oakl U18/St Kevin&apos;s OB (Vic),,preseason,RUCK,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1001024.png?i10c=img.resize(scale_height:0.6),31/10/1998,Hawthorn,HAW,Hawks,,CD_T80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1001026,5.0,Jordan,Ridley,22,195,93,14,RIGHT,VIC,2016,2018,East Burwood (Vic)/Oakleigh U18,22.0,nationalDraft,MEDIUM_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1001026.png?i10c=img.resize(scale_height:0.6),20/10/1998,Essendon,ESS,Bombers,,CD_T50,5.0,82.2,0.0,6.0,0.0,8.0,0.0,0.0,13.0,8.0,34.2,27.0,0.0,0.0,0.0,19.0,86.4,118.0,448.0,102.0,72.0,0.0,2.0,4.0,0.0,0.0,0.0,15.0,33.0,0.0,0.0,0.0,0.0,0.0,12.0,31.0,84.7,85.0,2.6,31.0,0.0,1.0,2484.0,23.0,22.0,268.0,221.0,45.0,0.0,12.0,7.0,0.0,23.0,0.0,9.0,0.0,0.0,79.0,21.0,52.0,5.0,82.2,0.0,1.2,0.0,1.6,0.0,0.0,2.6,1.6,34.2,5.4,0.0,0.0,0.0,3.8,86.4,23.6,89.6,20.4,14.4,0.0,0.4,0.8,0.0,0.0,0.0,3.0,6.6,0.0,0.0,0.0,0.0,0.0,2.4,6.2,84.7,17.0,2.6,6.2,0.0,0.2,496.9,4.6,4.4,221.0,9.0,0.0,2.4,1.4,0.0,4.6,0.0,1.8,0.0,0.0,15.8,4.2,10.4
CD_I1001028,3.0,Jack,Silvagni,23,194,91,1,RIGHT,VIC,2015,2016,Greythorn (Vic)/Xavier College (Vic)/Oakleigh U18,53.0,fatherSon,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1001028.png?i10c=img.resize(scale_height:0.6),17/12/1997,Carlton,CARL,Blues,,CD_T30,3.0,62.8,2.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,36.7,11.0,8.0,2.0,25.0,0.0,77.4,31.0,141.0,24.0,13.0,4.0,1.0,4.0,40.0,2.0,2.0,7.0,12.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,68.4,19.0,1.6,7.0,0.0,4.0,478.0,3.0,27.0,377.0,146.4,1.0,0.0,16.0,1.0,5.0,2.0,1.0,6.0,4.0,1.0,30.0,6.0,19.0,3.0,62.8,0.7,0.3,0.0,2.0,0.0,0.0,0.0,0.0,36.7,3.7,2.7,0.7,25.0,0.0,77.4,10.3,47.0,8.0,4.3,1.3,0.3,1.3,40.0,0.7,0.7,2.3,4.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,68.4,6.3,1.6,2.3,0.0,1.3,159.6,1.0,9.0,146.4,0.3,0.0,5.3,0.3,1.7,0.7,0.3,2.0,1.3,0.3,10.0,2.0,6.3
CD_I1001043,3.0,Oliver,Hanrahan,22,181,78,13,RIGHT,VIC,2016,2019,East Brighton (Vic)/St Kevin&apos;s College (Vic)/Sandringham U18,14.0,rookieElevation,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1001043.png?i10c=img.resize(scale_height:0.6),27/08/1998,Hawthorn,HAW,Hawks,,CD_T80,3.0,70.6,2.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,38.9,14.0,4.0,1.0,25.0,9.0,56.4,39.0,184.0,22.0,10.0,4.0,1.0,4.0,42.9,1.0,3.0,10.0,15.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,41.7,24.0,1.6,15.0,6.0,1.0,674.0,3.0,30.0,426.0,109.2,0.0,0.0,14.0,1.0,7.0,2.0,0.0,4.0,0.0,0.0,36.0,8.0,22.0,3.0,70.6,0.7,0.0,0.0,2.3,0.0,0.0,0.0,0.3,38.9,4.7,1.3,0.3,25.0,3.0,56.4,13.0,61.3,7.3,3.3,1.3,0.3,1.3,42.9,0.3,1.0,3.3,5.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,41.7,8.0,1.6,5.0,2.0,0.3,224.7,1.0,10.0,109.2,0.0,0.0,4.7,0.3,2.3,0.7,0.0,1.3,0.0,0.0,12.0,2.7,7.3
CD_I1001195,5.0,Izak,Rankine,20,181,82,22,RIGHT,SA,2018,2020,Flinders Park (SA)/Henley HS (SA)/West Adelaide (SANFL),3.0,nationalDraft,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1001195.png?i10c=img.resize(scale_height:0.6),23/04/2000,Gold Coast Suns,GCFC,Suns,,CD_T1000,5.0,86.1,5.0,5.0,1.0,15.0,0.0,0.0,0.0,0.0,49.3,33.0,6.0,2.0,33.3,19.0,73.8,65.0,279.0,48.0,23.0,9.0,8.0,3.0,45.5,4.0,5.0,27.0,30.0,0.0,0.0,0.0,0.0,18.0,0.0,7.0,65.7,35.0,1.2,20.0,3.0,9.0,1021.0,6.0,69.0,387.0,139.6,1.0,0.0,26.0,4.0,11.0,1.0,9.0,10.0,4.0,10.0,67.0,14.0,34.0,5.0,86.1,1.0,1.0,0.2,3.0,0.0,0.0,0.0,0.0,49.3,6.6,1.2,0.4,33.3,3.8,73.8,13.0,55.8,9.6,4.6,1.8,1.6,0.6,45.5,0.8,1.0,5.4,6.0,0.0,0.0,0.0,0.0,3.6,0.0,1.4,65.7,7.0,1.2,4.0,0.6,1.8,204.3,1.2,13.8,139.6,0.2,0.0,5.2,0.8,2.2,0.2,1.8,2.0,0.8,2.0,13.4,2.8,6.8
CD_I1001299,3.0,Connor,Rozee,21,185,80,20,RIGHT,SA,2018,2019,South Augusta (SA)/North Adelaide (SANFL),5.0,nationalDraft,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1001299.png?i10c=img.resize(scale_height:0.6),22/01/2000,Port Adelaide,PORT,Power,,CD_T110,3.0,83.4,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,34.2,13.0,2.0,0.0,0.0,15.0,73.7,38.0,160.0,28.0,14.0,3.0,1.0,1.0,75.0,1.0,3.0,11.0,18.0,0.0,0.0,0.0,0.0,9.0,1.0,4.0,70.0,20.0,1.1,9.0,1.0,3.0,685.0,3.0,34.0,158.0,287.4,1.0,0.0,15.0,1.0,4.0,2.0,2.0,5.0,3.0,2.0,38.0,6.0,25.0,3.0,83.4,0.3,0.7,0.0,1.3,0.0,0.0,0.0,0.0,34.2,4.3,0.7,0.0,0.0,5.0,73.7,12.7,53.3,9.3,4.7,1.0,0.3,0.3,75.0,0.3,1.0,3.7,6.0,0.0,0.0,0.0,0.0,3.0,0.3,1.3,70.0,6.7,1.1,3.0,0.3,1.0,228.6,1.0,11.3,287.4,0.3,0.0,5.0,0.3,1.3,0.7,0.7,1.7,1.0,0.7,12.7,2.0,8.3
CD_I1001396,5.0,Isaac,Cumming,22,185,84,13,RIGHT,NSW,2016,2018,North Broken Hill (NSW)/North Adelaide (SANFL)/WSU (NEAFL),20.0,nationalDraft,MEDIUM_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1001396.png?i10c=img.resize(scale_height:0.6),11/08/1998,GWS Giants,GWS,Giants,,CD_T1010,5.0,81.6,0.0,1.0,0.0,20.0,1.0,20.0,5.0,3.0,39.4,37.0,0.0,0.0,0.0,33.0,80.9,115.0,408.0,93.0,65.0,0.0,5.0,6.0,0.0,0.0,0.0,26.0,35.0,0.0,0.0,0.0,0.0,6.0,7.0,34.0,81.3,80.0,2.3,21.0,0.0,0.0,2447.0,17.0,41.0,442.0,96.4,32.0,0.0,9.0,4.0,0.0,10.0,4.0,11.0,0.0,4.0,94.0,34.0,57.0,5.0,81.6,0.0,0.2,0.0,4.0,0.2,20.0,1.0,0.6,39.4,7.4,0.0,0.0,0.0,6.6,80.9,23.0,81.6,18.6,13.0,0.0,1.0,1.2,0.0,0.0,0.0,5.2,7.0,0.0,0.0,0.0,0.0,1.2,1.4,6.8,81.3,16.0,2.3,4.2,0.0,0.0,489.4,3.4,8.2,96.4,6.4,0.0,1.8,0.8,0.0,2.0,0.8,2.2,0.0,0.8,18.8,6.8,11.4
CD_I1001398,2.0,Matthew,Kennedy,24,190,90,7,RIGHT,NSW,2015,2016,Collingullie-Glenfield Park (NSW)/NSW-ACT U18/GWS,13.0,nationalDraft,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1001398.png?i10c=img.resize(scale_height:0.6),06/04/1997,Carlton,CARL,Blues,,CD_T30,2.0,38.6,0.0,0.0,1.0,3.0,1.0,100.0,1.0,1.0,40.0,6.0,0.0,0.0,0.0,5.0,56.3,16.0,66.0,9.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,46.2,13.0,4.3,5.0,0.0,1.0,478.0,0.0,14.0,376.0,146.9,3.0,0.0,3.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,15.0,4.0,9.0,2.0,38.6,0.0,0.0,0.5,1.5,0.5,100.0,0.5,0.5,40.0,3.0,0.0,0.0,0.0,2.5,56.3,8.0,33.0,4.5,3.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,1.5,0.5,1.5,46.2,6.5,4.3,2.5,0.0,0.5,239.4,0.0,7.0,146.9,1.5,0.0,1.5,0.5,1.0,0.0,0.5,1.0,0.5,1.0,7.5,2.0,4.5
CD_I1001438,4.0,Bayley,Fritsch,24,188,84,31,LEFT,VIC,2017,2018,Coldstream (Vic)/Casey (VFL),31.0,nationalDraft,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1001438.png?i10c=img.resize(scale_height:0.6),06/12/1996,Melbourne,MELB,Demons,,CD_T90,4.0,93.5,6.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,22.5,9.0,12.0,2.0,16.7,4.0,65.0,40.0,275.0,26.0,19.0,3.0,4.0,1.0,55.6,2.0,10.0,5.0,7.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,57.6,33.0,4.7,25.0,16.0,9.0,969.0,6.0,44.0,172.0,280.9,0.0,0.0,27.0,2.0,18.0,5.0,0.0,8.0,5.0,0.0,40.0,4.0,31.0,4.0,93.5,1.5,0.0,0.0,2.3,0.0,0.0,0.0,0.5,22.5,2.3,3.0,0.5,16.7,1.0,65.0,10.0,68.8,6.5,4.8,0.8,1.0,0.3,55.6,0.5,2.5,1.3,1.8,0.0,0.0,0.0,0.0,2.3,0.0,0.5,57.6,8.3,4.7,6.3,4.0,2.3,242.4,1.5,11.0,280.9,0.0,0.0,6.8,0.5,4.5,1.3,0.0,2.0,1.3,0.0,10.0,1.0,7.8
CD_I1001449,0.0,Mitch,Hannan,27,190,88,29,LEFT,VIC,2016,2017,Gisborne Rookies (Vic)/St Bernard&apos;s (Vic)/Footscray (VFL)/Melb,46.0,nationalDraft,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1001449.png?i10c=img.resize(scale_height:0.6),09/03/1994,Western Bulldogs,WB,Bulldogs,,CD_T140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,88.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1002143,5.0,Ben,McKay,23,201,99,23,RIGHT,VIC,2015,2017,Warragul (Vic)/Gippsland U18,21.0,nationalDraft,KEY_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1002143.png?i10c=img.resize(scale_height:0.6),24/12/1997,North Melbourne,NMFC,Kangaroos,,CD_T100,5.0,96.6,0.0,1.0,0.0,5.0,11.0,47.8,23.0,4.0,55.3,26.0,0.0,0.0,0.0,35.0,91.1,45.0,169.0,41.0,13.0,0.0,4.0,7.0,0.0,0.0,0.0,14.0,31.0,0.0,0.0,0.0,0.0,2.0,7.0,29.0,92.9,14.0,0.5,14.0,0.0,0.0,273.0,31.0,39.0,399.0,131.9,8.0,0.0,5.0,4.0,0.0,29.0,1.0,7.0,0.0,1.0,47.0,5.0,21.0,5.0,96.6,0.0,0.2,0.0,1.0,2.2,47.8,4.6,0.8,55.3,5.2,0.0,0.0,0.0,7.0,91.1,9.0,33.8,8.2,2.6,0.0,0.8,1.4,0.0,0.0,0.0,2.8,6.2,0.0,0.0,0.0,0.0,0.4,1.4,5.8,92.9,2.8,0.5,2.8,0.0,0.0,54.8,6.2,7.8,131.9,1.6,0.0,1.0,0.8,0.0,5.8,0.2,1.4,0.0,0.2,9.4,1.0,4.2
CD_I1002220,0.0,Esava,Ratugolea,22,198,104,17,RIGHT,VIC,2016,2018,Cobram (Vic)/Murray U18,43.0,nationalDraft,KEY_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1002220.png?i10c=img.resize(scale_height:0.6),24/07/1998,Geelong Cats,GEEL,Cats,,CD_T70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0,182.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I1002222,5.0,James,Worpel,22,185,86,5,RIGHT,VIC,2017,2018,Bell Park (Vic)/Geelong U18,45.0,nationalDraft,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1002222.png?i10c=img.resize(scale_height:0.6),24/01/1999,Hawthorn,HAW,Hawks,,CD_T80,5.0,78.2,1.0,0.0,7.0,25.0,0.0,0.0,0.0,1.0,30.7,27.0,1.0,0.0,0.0,39.0,66.7,87.0,315.0,58.0,24.0,4.0,11.0,1.0,0.0,2.0,0.0,20.0,41.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,52.2,46.0,1.1,18.0,0.0,0.0,1097.0,8.0,84.0,103.0,332.1,1.0,0.0,16.0,2.0,3.0,6.0,2.0,18.0,2.0,9.0,88.0,24.0,61.0,5.0,78.2,0.2,0.0,1.4,5.0,0.0,0.0,0.0,0.2,30.7,5.4,0.2,0.0,0.0,7.8,66.7,17.4,63.0,11.6,4.8,0.8,2.2,0.2,0.0,0.4,0.0,4.0,8.2,0.0,0.0,0.0,0.0,2.0,0.0,0.8,52.2,9.2,1.1,3.6,0.0,0.0,219.5,1.6,16.8,332.1,0.2,0.0,3.2,0.4,0.6,1.2,0.4,3.6,0.4,1.8,17.6,4.8,12.2
CD_I1002227,5.0,Jack,Higgins,22,178,79,22,RIGHT,VIC,2017,2018,East Malvern (Vic)/Oakleigh U18/Richmond,17.0,nationalDraft,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1002227.png?i10c=img.resize(scale_height:0.6),19/03/1999,St Kilda,STK,Saints,,CD_T130,5.0,79.4,1.0,1.0,0.0,10.0,0.0,0.0,0.0,1.0,37.5,24.0,10.0,0.0,0.0,11.0,67.7,65.0,315.0,44.0,21.0,7.0,2.0,7.0,81.8,1.0,9.0,17.0,33.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,65.6,32.0,1.0,15.0,6.0,4.0,983.0,3.0,75.0,316.0,189.7,1.0,0.0,23.0,2.0,11.0,0.0,2.0,13.0,7.0,2.0,64.0,17.0,40.0,5.0,79.4,0.2,0.2,0.0,2.0,0.0,0.0,0.0,0.2,37.5,4.8,2.0,0.0,0.0,2.2,67.7,13.0,63.0,8.8,4.2,1.4,0.4,1.4,81.8,0.2,1.8,3.4,6.6,0.0,0.0,0.0,0.0,2.0,0.0,0.4,65.6,6.4,1.0,3.0,1.2,0.8,196.6,0.6,15.0,189.7,0.2,0.0,4.6,0.4,2.2,0.0,0.4,2.6,1.4,0.4,12.8,3.4,8.0
CD_I1002228,5.0,Lachie,Fogarty,22,180,78,8,RIGHT,VIC,2017,2018,Spotswood (Vic)/St Kevin&apos;s College (Vic)/Western U18/Geelong,22.0,nationalDraft,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1002228.png?i10c=img.resize(scale_height:0.6),01/04/1999,Carlton,CARL,Blues,,CD_T30,5.0,78.5,1.0,0.0,4.0,12.0,0.0,0.0,0.0,2.0,41.8,38.0,7.0,1.0,14.3,32.0,69.9,93.0,423.0,65.0,31.0,8.0,3.0,5.0,42.9,3.0,3.0,29.0,37.0,0.0,0.0,0.0,0.0,17.0,3.0,13.0,55.4,56.0,1.5,22.0,7.0,3.0,1510.0,6.0,92.0,417.0,114.9,5.0,0.0,26.0,5.0,7.0,3.0,6.0,25.0,4.0,10.0,91.0,26.0,53.0,5.0,78.5,0.2,0.0,0.8,2.4,0.0,0.0,0.0,0.4,41.8,7.6,1.4,0.2,14.3,6.4,69.9,18.6,84.6,13.0,6.2,1.6,0.6,1.0,42.9,0.6,0.6,5.8,7.4,0.0,0.0,0.0,0.0,3.4,0.6,2.6,55.4,11.2,1.5,4.4,1.4,0.6,302.1,1.2,18.4,114.9,1.0,0.0,5.2,1.0,1.4,0.6,1.2,5.0,0.8,2.0,18.2,5.2,10.6
CD_I1002231,0.0,Patrick,Naish,22,182,77,6,RIGHT,VIC,2017,2019,Ivanhoe (Vic)/Ivanhoe Grammar (Vic)/Northern U18,34.0,fatherSon,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/1002231.png?i10c=img.resize(scale_height:0.6),15/01/1999,Richmond,RICH,Tigers,,CD_T120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
